row_key,ticker,company_name,industry,fiscal_year,fiscal_year_end,unit,total_assets,total_liabilities,equity,registered_capital,accumulated_loss,current_assets,current_liabilities,revenue_period_adjusted,gross_profit_period_adjusted,operating_profit_period_adjusted,net_income_period_adjusted,operating_cash_flow_period_adjusted,financial_expense_period_adjusted,leverage_ratio,current_ratio,roa_period_adjusted,roe_period_adjusted,equity_ratio,ocf_to_assets_period_adjusted,financial_expense_to_assets_period_adjusted,profit_margin_period_adjusted,operating_margin_period_adjusted,gross_margin_period_adjusted,net_margin_period_adjusted,financial_expense_to_revenue_period_adjusted,asset_turnover_period_adjusted,revenue_growth_period_adjusted,net_income_growth_period_adjusted,sales_growth_period_adjusted,accumulated_loss_to_capital_ratio,debt_to_equity,loss_dummy,equity_negative_dummy,distressed_target_reviewed,usable_for_model_flag,target_status_reviewed,distressed_flag_source_reviewed,data_quality_flag,audit_status_clean,statement_scope_status,non_12_month_period_flag,exclusion_flag,manual_review_required_clean,source_file,source_url,ocf_resolution_status,gross_profit_resolution_status
شغدیر|1398,شغدیر,شرکت پتروشیمی غدیر,محصولات شیمیایی,1398,1398/12/29,میلیون ریال,6257091.0,2384576.0,3872515.0,1300000.0,0.0,4601097.0,2215329.0,10098935.0,2759653.0,2437844.0,2291610.0,1796266.0,-15180.0,0.3810997794342451,2.076936202252577,0.36624207638981116,0.5917627175104551,0.6189002205657549,0.28707685408442996,-0.0024260475035443787,0.22691600648979324,0.24139614721750363,0.2732617845347059,0.22691600648979324,-0.001503128795264055,1.613998421950392,0.5847077153432988,1.0209092111645135,0.5847077153432988,0.0,0.6157693385306449,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_in_uploaded_file,audited_indicated,separate_or_parent_only_indicated,0,0,0,شغدير_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
شغدیر|1399,شغدیر,شرکت پتروشیمی غدیر,محصولات شیمیایی,1399,1399/12/30,میلیون ریال,20504249.0,5521210.0,14983039.0,1300000.0,0.0,18682969.0,5194417.0,25751093.0,14374092.0,13265249.0,13255524.0,13584257.0,0.0,0.2692715056279311,3.59674030791136,0.6464769326591772,0.8847019619984972,0.7307284943720689,0.6625093657417055,0.0,0.5147557814342094,0.5151334353069984,0.5581934716324468,0.5147557814342094,0.0,1.2558905717541764,1.5498820420173018,4.784371686281697,1.5498820420173018,0.0,0.3684973388909953,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_in_uploaded_file,audited_indicated,separate_or_parent_only_indicated,0,1,1,شغدير_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
شغدیر|1400,شغدیر,شرکت پتروشیمی غدیر,محصولات شیمیایی,1400,1400/12/29,میلیون ریال,29935005.0,8206229.0,21728776.0,1300000.0,0.0,28394383.0,7675557.0,39094672.0,20339782.0,19291321.0,19745737.0,14894693.0,0.0,0.2741348798839352,3.69932540400651,0.659620300714832,0.9087367369427528,0.7258651201160647,0.49756774719095587,0.0,0.5050748859077268,0.4934514094401406,0.520269923226367,0.5050748859077268,0.0,1.3059851501611575,0.5181752479399613,0.4896232695139023,0.5181752479399613,0.0,0.3776664180255713,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,auditor_opinion_not_in_uploaded_file,audited_indicated,separate_or_parent_only_indicated,0,1,1,شغدير_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
شغدیر|1401,شغدیر,شرکت پتروشیمی غدیر,محصولات شیمیایی,1401,1401/12/29,میلیون ریال,29728208.0,14927972.0,14800236.0,1300000.0,0.0,11048896.0,14121744.0,42582126.0,15506577.0,14372001.0,14244662.0,17321758.0,-115267.0,0.5021483972394165,0.7824030799595291,0.47916315709308815,0.9624618147980883,0.4978516027605835,0.5826707751775687,-0.0038773611917677646,0.3345220950217469,0.3375125281438508,0.3641569469781758,0.3345220950217469,-0.0027069338905248647,1.4323811916278304,0.08920535258615292,-0.27859557736436985,0.08920535258615292,0.0,1.008630673186563,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,balance_and_cashflow_from_1402_comparative_column; auditor_opinion_not_in_uploaded_file,audited_indicated,separate_or_parent_only_indicated,0,1,1,شغدير_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx | balance/cashflow from comparative column of شغدير_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
شغدیر|1402,شغدیر,شرکت پتروشیمی غدیر,محصولات شیمیایی,1402,1402/12/29,میلیون ریال,44248647.0,31444250.0,12804397.0,1300000.0,0.0,24799020.0,29948211.0,46016693.0,11065366.0,9073574.0,10094161.0,7119999.0,-588085.0,0.7106262480748846,0.8280634859958746,0.22812360793766193,0.7883355225552597,0.2893737519251154,0.16090885219609088,-0.013290462869972047,0.21935867925146207,0.19718005376874867,0.2404641724254283,0.21935867925146207,-0.012779818836612184,1.0399570635459203,0.08065748055886171,-0.2913723751395435,0.08065748055886171,0.0,2.455738446722638,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,income_items_partly_from_management_summary_components; operating_profit_calculated_from_management_summary_verify_required; auditor_opinion_not_in_uploaded_file,audited_indicated,separate_or_parent_only_indicated,0,1,1,شغدير_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified
شیران|1393,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1393,1393/09/30,میلیون ریال,13023103.0,2822514.0,10200589.0,2314494.0,0.0,10195226.0,2737534.0,8701313.0,3218892.0,3328169.0,4307230.0,1527491.0,-630.0,0.216731296680983,3.724237214953312,0.3307376129943839,0.42225306793558687,0.783268703319017,0.1172908637826177,-4.837556763545524e-05,0.49500920148487937,0.38249043563885127,0.3699317562763229,0.49500920148487937,-7.240286609618571e-05,0.66814437388693,,,,0.0,0.2767010806924973,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_02.xlsx,,observed_or_verified,observed_or_verified
شیران|1394,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1394,1394/09/30,میلیون ریال,13290761.0,2823245.0,10467516.0,2314494.0,0.0,11510256.0,2734790.0,8174583.0,2829658.0,2444375.0,3378657.0,2066356.0,0.0,0.2124216213052059,4.208826271852684,0.2542109515023256,0.32277543210824805,0.7875783786947941,0.15547311399249447,0.0,0.413312458874049,0.2990213690410875,0.3461531921567131,0.413312458874049,0.0,0.6150575576522669,-0.06053454231562524,-0.2155847261465025,-0.06053454231562524,0.0,0.2697148970204584,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_03.xlsx,,observed_or_verified,observed_or_verified
شیران|1395,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1395,1395/09/30,میلیون ریال,13725362.0,2677889.0,11047473.0,4628988.0,0.0,11724130.0,2591005.0,6058212.0,2364543.0,1997426.0,3006809.0,1797440.0,0.0,0.1951051637108005,4.524935305026428,0.21906955896682362,0.27217165409682376,0.8048948362891996,0.1309575660008093,0.0,0.49631954114514315,0.32970553027857064,0.39030377279633,0.49631954114514315,0.0,0.441388139708082,-0.2588965088494422,-0.11005793130228964,-0.2588965088494422,0.0,0.2423983294641227,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_04.xlsx,,observed_or_verified,observed_or_verified
شیران|1396,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1396,1396/09/30,میلیون ریال,13660064.0,2323669.0,11336395.0,4628988.0,0.0,10063033.0,2248882.0,7268089.0,2319459.0,1909318.0,2996880.0,1856744.0,0.0,0.1701067432773375,4.474682531142141,0.21938989451293933,0.264359172382402,0.8298932567226625,0.13592498541734505,0.0,0.4123339711442719,0.26269876442074386,0.31912914109885004,0.4123339711442719,0.0,0.5320684441888412,0.19970859388875795,-0.003302171837319896,0.19970859388875795,0.0,0.204974244457784,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_05.xlsx,,observed_or_verified,observed_or_verified
شیران|1397,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1397,1397/09/30,میلیون ریال,15043220.0,2763950.0,12279270.0,4628988.0,0.0,10689316.0,2665117.0,9804065.0,3487086.0,3157281.0,3525850.0,4459857.0,0.0,0.1837339346230395,4.01082429026568,0.23438133591079569,0.2871384048074519,0.8162660653769606,0.29646957233890087,0.0,0.3596314385920534,0.32203795058478296,0.35567756843717374,0.3596314385920534,0.0,0.6517264920675228,0.34891922759889155,0.1765069005098636,0.34891922759889155,0.0,0.2250907423649777,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,file_06.xlsx,,observed_or_verified,observed_or_verified
شیران|1398,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1398,1398/09/30,میلیون ریال,23662168.0,4182234.0,19479934.0,8066220.0,0.0,20128217.0,3978357.0,18430522.0,5422011.0,5749410.0,10105854.0,2855795.0,0.0,0.1767477096773212,5.059429558483565,0.42708909851371185,0.5187827638430397,0.8232522903226788,0.12069033572916903,0.0,0.5483216373361536,0.3119504699866884,0.2941865130027245,0.5483216373361536,0.0,0.7789025080034931,0.8798857412716052,1.8662177914545428,0.8798857412716052,0.0,0.2146944645705678,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,file_08.xlsx,,observed_or_verified,observed_or_verified
شیران|1399,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1399,1399/09/30,میلیون ریال,49832687.0,9636501.0,40196186.0,8066220.0,0.0,38669313.0,9328011.0,28516565.0,14299253.0,15596205.0,28217837.0,12873658.0,-351947.0,0.1933771100884044,4.145504652599573,0.566251564961769,0.7020028467377477,0.8066228899115956,0.25833762486056594,-0.007062573206217036,0.9895244044996303,0.5469173794249061,0.5014367263378321,0.9895244044996303,-0.012341844117620758,0.5722461845174032,0.5472467356052096,1.792226861777342,0.5472467356052096,0.0,0.2397367003924203,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_08.xlsx,,observed_or_verified,observed_or_verified
شیران|1400,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1400,1400/09/30,میلیون ریال,50423997.0,19022584.0,31401413.0,9640176.0,0.0,34641580.0,18552361.0,52509898.0,26849945.0,25027914.0,24409648.0,26141775.0,-1127330.0,0.3772526005822188,1.867232962963582,0.48408792345438223,0.7773423444352647,0.6227473994177812,0.5184391669704407,-0.02235701386385534,0.4648580349556192,0.4766323103503267,0.5113311208488731,0.4648580349556192,-0.0214689047767718,1.0413672283853261,0.8413822983237988,-0.13495680055136755,0.8413822983237988,0.0,0.6057875166318153,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_09.xlsx,,observed_or_verified,observed_or_verified
شیران|1401,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1401,1401/09/30,میلیون ریال,76039606.0,32254531.0,43785075.0,19280352.0,0.0,56542373.0,31400696.0,73453387.0,26769094.0,26447930.0,30472960.0,22154761.0,-967997.0,0.4241806697420289,1.800672602925744,0.40075115591735183,0.695966833447242,0.575819330257971,0.2913581772109656,-0.012730168538748083,0.41486119625770285,0.3600641315559758,0.3644364826907165,0.41486119625770285,-0.013178384817026885,0.9659885270841619,0.3988484037809405,0.2483981743612198,0.3988484037809405,0.0,0.7366558353502878,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_10.xlsx,,observed_or_verified,observed_or_verified
شیران|1402,شیران,شرکت سرمایه‌گذاری صنایع شیمیایی ایران,محصولات شیمیایی,1402,1402/09/30,میلیون ریال,115507718.0,30423596.0,85084122.0,54433650.0,0.0,52598335.0,28066854.0,86987515.0,24488144.0,26168919.0,33031921.0,19945124.0,-1319007.0,0.2633901571841286,1.874037432196711,0.28597154867175195,0.38822661882789367,0.7366098428158714,0.17267351779904438,-0.011419210965625691,0.37973174656156117,0.30083534401459794,0.2815133183193013,0.37973174656156117,-0.015163176002901105,0.7530883347552585,0.18425464846161552,0.08397480914226908,0.18425464846161552,0.0,0.3575707815378291,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,1,1,file_12.xlsx,,observed_or_verified,observed_or_verified
شپارس|1393,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1393,1393/06/31,میلیون ریال,939572.0,618670.0,320902.0,100000.0,0.0,470319.0,508783.0,653224.0,33599.0,15930.0,-15634.0,127183.0,-78441.0,0.6584593836342505,0.9243999897795327,-0.01663949117257645,-0.04871892353428773,0.3415406163657495,0.1353626970578093,-0.0834858850625604,-0.023933597050935056,0.02438673410652395,0.051435648414632655,-0.023933597050935056,-0.12008285059948808,0.6952357030647998,,,,0.0,1.92790945522309,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,شپارس_1393_06_31_اصلاحیه_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1394,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1394,1394/06/31,میلیون ریال,1096612.0,829156.0,267456.0,100000.0,0.0,631126.0,695348.0,857584.0,68973.0,27956.0,-49869.0,163469.0,-84257.0,0.7561069913515446,0.9076404908046043,-0.04547551914441936,-0.18645683776022973,0.2438930086484554,0.14906730913030314,-0.07683392120458284,-0.058150571839026846,0.032598555943207895,0.08042710684900838,-0.058150571839026846,-0.09824926771021847,0.7820304720356881,0.3128482725680624,-2.189778687476014,0.3128482725680624,0.0,3.100158530748983,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,شپارس_1394_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1395,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1395,1395/06/31,میلیون ریال,1375693.0,933161.0,442532.0,100000.0,0.0,932903.0,898077.0,1058651.0,166220.0,34420.0,-44924.0,-205107.0,-87633.0,0.6783206718359401,1.038778412096067,-0.032655541607030054,-0.10151582258458146,0.3216793281640599,-0.1490935841063377,-0.06370098561234229,-0.04243513679201172,0.03251307560281906,0.15701113964847715,-0.04243513679201172,-0.08277798821330165,0.7695401517635112,0.23445749920707476,0.099159798672522,0.23445749920707476,0.0,2.108685925537588,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,شپارس_1395_06_31_اصلاحیه_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1396,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1396,1396/06/31,میلیون ریال,1511505.0,966925.0,544580.0,400000.0,0.0,1112107.0,936036.0,1517786.0,244819.0,80997.0,2528.0,11320.0,-92034.0,0.6397100902742631,1.188102808011658,0.001672505218308904,0.004642109515589996,0.3602899097257369,0.007489224316161706,-0.06088898151180446,0.0016655839492523978,0.05336523067151759,0.16130007787659129,0.0016655839492523978,-0.060637006798059806,1.0041554609478631,0.43369816870715655,1.0562728163119937,0.43369816870715655,0.0,1.775542620000734,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,شپارس_1396_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1397,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1397,1397/06/31,میلیون ریال,1789735.0,1233833.0,555902.0,515000.0,0.0,1413253.0,1199807.0,1893110.0,339116.0,82468.0,11322.0,44684.0,-84275.0,0.689394239929375,1.177900278961533,0.0063260762068127405,0.020366899201657847,0.310605760070625,0.024966824697511086,-0.04708797671163608,0.005980635039696584,0.04356218075019413,0.17913169335115234,0.005980635039696584,-0.04451669475096534,1.0577599477017547,0.24728387269351543,3.4786392405063293,0.24728387269351543,0.0,2.219515310252527,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,0,0,شپارس_1397_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1398,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1398,1398/06/31,میلیون ریال,2355661.0,1495403.0,860258.0,515000.0,0.0,1998100.0,1446928.0,3410850.0,801535.0,467259.0,305901.0,9698.0,-116812.0,0.6348124793847671,1.380925657669214,0.1298578191004563,0.3555921595614339,0.3651875206152329,0.0041168911825598,-0.04958778024512016,0.08968468270372487,0.13699195215268922,0.23499567556474193,0.08968468270372487,-0.034247181787530966,1.4479375427958436,0.8017178082625943,26.018282988871224,0.8017178082625943,0.0,1.738319201913844,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,comparative_extracted_verify_required,audited_indicated,separate_or_parent_only_indicated,0,0,0,شپارس_1398_06_31_از_ستون_تجدیدارائه‌شده_فایل_1399.xlsx,,observed_or_verified,observed_or_verified
شپارس|1399,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1399,1399/06/31,میلیون ریال,3322716.0,2290175.0,1032541.0,515000.0,0.0,3007566.0,2224553.0,4965131.0,1073672.0,505799.0,377136.0,65148.0,-139184.0,0.6892478923868305,1.351986668782448,0.11350232761391585,0.36525038715169666,0.3107521076131695,0.01960685174417555,-0.04188862364403097,0.07595690828701196,0.10187022255807551,0.21624243146857555,0.07595690828701196,-0.02803229159512609,1.4942989409868312,0.4556872920239823,0.23286945776574774,0.4556872920239823,0.0,2.217999091561497,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,0,0,شپارس_1399_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1400,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1400,1400/06/31,میلیون ریال,5876513.0,4463425.0,1413088.0,775500.0,0.0,5044069.0,4311355.0,7101062.0,1577062.0,673767.0,419894.0,-205231.0,-214144.0,0.7595363100532577,1.169949818560522,0.07145291774220529,0.2971463914490817,0.2404636899467422,-0.03492394214051769,-0.03644065792077717,0.05913115531169845,0.0948825682693659,0.22208818906242475,0.05913115531169845,-0.03015661601039394,1.2083802077864882,0.4301862327499516,0.11337554622205252,0.4301862327499516,0.0,3.158632017255826,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,0,0,شپارس_1400_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1401,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1401,1401/06/31,میلیون ریال,8610463.0,7186775.0,1423688.0,1100000.0,0.0,7707322.0,6997511.0,9549938.0,1601239.0,429332.0,94354.0,-1039887.0,-385176.0,0.8346560457898722,1.10143763975505,0.010958063463021675,0.06627435224571676,0.1653439542101278,-0.120770160675448,-0.044733482972982984,0.009880064142824801,0.044956522230824955,0.1676700937744308,0.009880064142824801,-0.04033282729165362,1.109108534581706,0.3448605293123761,-0.7752909067526567,0.3448605293123761,0.0,5.047998578340198,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,0,0,شپارس_1401_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
شپارس|1402,شپارس,شرکت بین‌المللی محصولات پارس,محصولات شیمیایی,1402,1402/06/31,میلیون ریال,10215549.0,8318710.0,1896839.0,1100000.0,0.0,9380879.0,8155737.0,14756397.0,3104925.0,1326835.0,528151.0,334141.0,-775259.0,0.814318447300287,1.150218429064105,0.05170069665369918,0.27843744250302743,0.185681552699713,0.03270905949352306,-0.07589009655770826,0.03579132494198957,0.08991591917728968,0.21041213515738294,0.03579132494198957,-0.052537147109826335,1.4445035699990278,0.5451824922842431,4.597547533755856,0.5451824922842431,0.0,4.385564615657945,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,0,0,شپارس_1402_06_31_حسابرسی‌شده.xlsx,,observed_or_verified,observed_or_verified
سیلام|1392,سیلام,سیمان ایلام,سیمان، آهک و گچ,1392,1392/10/30,میلیون ریال,2655263.0,1513875.0,1141388.0,412500.0,0.0,706960.0,571948.0,1743096.0,782324.0,741306.0,682972.0,814510.0,-65963.0,0.5701412628428898,1.236056424709939,0.25721444542405025,0.5983697042548196,0.4298587371571103,0.3067530410358597,-0.02484236024830685,0.3918154823371748,0.42528122375359706,0.44881291678714197,0.3918154823371748,-0.037842436675891634,0.6564683046462817,,,,0.0,1.326345642323207,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,file_01.xlsx,,observed_or_verified,observed_or_verified
سیلام|1393,سیلام,سیمان ایلام,سیمان، آهک و گچ,1393,1393/10/30,میلیون ریال,2490539.0,1644484.0,846055.0,412500.0,0.0,742134.0,979838.0,1633407.0,584769.0,489654.0,485872.0,628110.0,-71138.0,0.6602924105986696,0.7574047954866009,0.19508708757421586,0.5742794499175585,0.3397075894013304,0.25219841969951085,-0.028563294933345754,0.2974592370425742,0.29977464281713007,0.3580056899474534,0.2974592370425742,-0.04355191327085044,0.6558447789815779,-0.06292768728744716,-0.2885916260110224,-0.06292768728744716,0.0,1.943708151361318,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,file_02.xlsx,,observed_or_verified,observed_or_verified
سیلام|1394,سیلام,سیمان ایلام,سیمان، آهک و گچ,1394,1394/10/30,میلیون ریال,2416539.0,1858621.0,557918.0,412500.0,0.0,738643.0,1286117.0,1151586.0,215829.0,145861.0,95488.0,291018.0,-99653.0,0.7691251827510336,0.5743202212551424,0.03951436331050316,0.17115059919199596,0.2308748172489664,0.12042760327890425,-0.041237902636787574,0.08291868779231425,0.12666097017504555,0.18741891617299966,0.08291868779231425,-0.08653543895115084,0.4765435194714424,-0.2949791448181623,-0.8034708729871242,-0.2949791448181623,0.0,3.331351560623604,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,file_03.xlsx,,observed_or_verified,observed_or_verified
سیلام|1395,سیلام,سیمان ایلام,سیمان، آهک و گچ,1395,1395/10/30,میلیون ریال,2433351.0,2125717.0,307634.0,412500.0,150456.0,827514.0,1294922.0,791734.0,136027.0,-114086.0,-155409.0,-67335.0,-72251.0,0.8735759863661264,0.6390454405747991,-0.06386624864230438,-0.5051749806588348,0.1264240136338736,-0.027671716903973163,-0.029691976208939853,-0.19628941033225805,-0.14409637580298434,0.17180896614266913,-0.19628941033225805,-0.09125665943359765,0.325367774727115,-0.3124838266529812,-2.6275238773458445,-0.3124838266529812,0.3647418181818182,6.909889674093241,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,file_04.xlsx,,observed_or_verified,observed_or_verified
سیلام|1396,سیلام,سیمان ایلام,سیمان، آهک و گچ,1396,1396/10/30,میلیون ریال,2365418.0,2251980.0,113438.0,412500.0,344652.0,781985.0,1606004.0,848400.0,43525.0,-123418.0,-194196.0,108142.0,-75811.0,0.9520431483991413,0.4869134821582013,-0.08209796323525059,-1.711913115534477,0.0479568516008587,0.04571792385109101,-0.03204972651768102,-0.2288967468175389,-0.14547147571900046,0.0513024516737388,-0.2288967468175389,-0.08935761433286185,0.3586681085541752,0.07157201787469024,-0.24958014014632357,0.07157201787469024,0.83552,19.85207778698496,1,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,file_05.xlsx,,observed_or_verified,observed_or_verified
سیلام|1397,سیلام,سیمان ایلام,سیمان، آهک و گچ,1397,1397/10/30,میلیون ریال,2559932.0,2540454.0,19478.0,412500.0,438612.0,968632.0,1954510.0,1032970.0,237504.0,87102.0,2455.0,185910.0,-93908.0,0.99239120414136,0.4955881525292785,0.000959009848699106,0.1260396344593901,0.007608795858639995,0.0726230227990431,-0.03668378691308988,0.002376642109645004,0.08432190673494874,0.22992342468803548,0.002376642109645004,-0.09091067504380572,0.40351462460721615,0.21755068363979255,1.0126418669797523,0.21755068363979255,1.063301818181818,130.4268405380429,0,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,file_06.xlsx,,observed_or_verified,observed_or_verified
سیلام|1398,سیلام,سیمان ایلام,سیمان، آهک و گچ,1398,1398/10/30,میلیون ریال,2236152.0,2347258.0,-111106.0,412500.0,569196.0,831253.0,1760754.0,1494420.0,315098.0,-67146.0,-130584.0,182256.0,-100098.0,1.049686246730992,0.4721005887250576,-0.05839674583838666,1.1753100642629561,-0.04968624673099145,0.08150429845556116,-0.04476350444871368,-0.08738105753402658,-0.044931143855141124,0.21084969419574148,-0.08738105753402658,-0.06698116995222227,0.6682998293497043,0.4467215892039459,-54.19103869653768,0.4467215892039459,1.379869090909091,-21.12629380951524,1,1,1,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,file_07.xlsx,,observed_or_verified,observed_or_verified
سیلام|1399,سیلام,سیمان ایلام,سیمان، آهک و گچ,1399,1399/10/30,میلیون ریال,2641568.0,1993706.0,647862.0,1200000.0,597728.0,1324793.0,1405340.0,1782149.0,390678.0,67378.0,23158.0,-21851.0,-78045.0,0.7547433948321602,0.9426850441885949,0.00876676277120256,0.035745266738904276,0.2452566051678397,-0.00827198088408097,-0.029544952089062253,0.012994424147475885,0.0378071642718987,0.2192173606135065,0.012994424147475885,-0.04379263462258206,0.674655734775709,0.19253556563750485,1.1773417876615817,0.19253556563750485,0.4981066666666666,3.077362154285944,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,file_08.xlsx,,observed_or_verified,observed_or_verified
