sample_design,ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,last_eligible_market_observation_date_before_cutoff,current_last_priced_observation_date_before_cutoff,tstar_is_same,adjusted_close_status_on_last_eligible_observation,literal_tstar_has_adjusted_close,shift_days_literal_minus_last_priced,applied_tstar_rule
main_rule_a_primary,سشرق,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سصفها,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سغرب,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سقاین,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سمازن,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سنیر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سهگمت,1393,1394,fold1_train;fold2_train,2015-05-20,2015-05-19,2015-05-18,False,ADJUSTED_CLOSE_UNRESOLVED,False,1,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سپاها,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سکرد,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,سیلام,1393,1394,fold1_train;fold2_train,2015-05-20,2015-05-19,2015-05-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شاراک,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شبریز,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شبندر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شدوص,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شفارس,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شلعاب,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شپارس,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-17,False,ADJUSTED_CLOSE_UNRESOLVED,False,2,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شپنا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شکربن,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شکلر,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-19,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,شیران,1393,1394,fold1_train;fold2_train,2015-04-19,2015-04-18,2015-04-18,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غبهنوش,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-12,False,ADJUSTED_CLOSE_UNRESOLVED,False,7,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غدام,1393,1394,fold1_train;fold2_train,2015-04-19,2015-04-18,2015-04-18,True,OK,True,0,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غسالم,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-11,False,ADJUSTED_CLOSE_UNRESOLVED,False,8,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غشان,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غشهد,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غنوش,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-11,False,ADJUSTED_CLOSE_UNRESOLVED,False,8,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,غگل,1393,1394,fold1_train;fold2_train,2015-01-20,2015-01-19,2015-01-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فاذر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
