row_key,ticker,company_name,fiscal_year,registered_capital,accumulated_loss,equity,operating_cash_flow,total_liabilities,total_assets,net_income,leverage_ratio_used,accumulated_loss_ratio_used,fd_article141_direct,fd_accumulated_loss,fd_negative_equity,fd_ocf_high_leverage,persistent_loss_flag,FD_target_main,FD_target_article141_only,FD_target_persistent_loss_robustness,positive_target_reasons,target_missing_reason,distressed_target_reviewed,target_status_reviewed,distressed_flag_source_reviewed,ocf_resolution_status,statement_scope_status,non_12_month_period_flag,audit_status_clean,data_quality_flag,source_file,industry,prior_distressed_target_reviewed,target_changed_vs_prior,change_reason
سصفها|1396,سصفها,شرکت سیمان اصفهان,1396,200000.0,0.0,456807.0,105916.0,977355.0,1434162.0,89710.0,0.681482,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
سصفها|1397,سصفها,شرکت سیمان اصفهان,1397,200000.0,0.0,488773.0,134840.0,1035528.0,1524301.0,111966.0,0.679346,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
سصفها|1398,سصفها,شرکت سیمان اصفهان,1398,200000.0,0.0,644874.0,189983.0,879374.0,1524248.0,212101.0,0.576923,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
سصفها|1399,سصفها,شرکت سیمان اصفهان,1399,500000.0,0.0,1291633.0,252602.0,826363.0,2117996.0,720759.0,0.390163,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
سصفها|1400,سصفها,شرکت سیمان اصفهان,1400,500000.0,0.0,2151561.0,756411.0,1647886.0,3799447.0,1254928.0,0.433717,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
سصفها|1401,سصفها,شرکت سیمان اصفهان,1401,500000.0,0.0,3021821.0,1651789.0,3788022.0,6809843.0,1855816.0,0.556257,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
سصفها|1402,سصفها,شرکت سیمان اصفهان,1402,2000000.0,0.0,4505109.0,1680399.0,5310481.0,9815590.0,2356929.0,0.541025,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,سصفها_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,سیمان، آهک و گچ,0,0,
شاراک|1393,شاراک,شرکت پتروشیمی شازند,1393,1200000.0,0.0,9270401.0,2721935.0,10033237.0,19303638.0,4061682.0,0.519759,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,محصولات شیمیایی,0,0,
شاراک|1394,شاراک,شرکت پتروشیمی شازند,1394,3600000.0,0.0,10533942.0,4974564.0,8570707.0,19104649.0,5774285.0,0.448619,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1395,شاراک,شرکت پتروشیمی شازند,1395,5040000.0,0.0,10285350.0,5176204.0,8353044.0,18638394.0,3799892.0,0.448163,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1396,شاراک,شرکت پتروشیمی شازند,1396,8064000.0,0.0,15330915.0,4836384.0,7632337.0,22963252.0,5045565.0,0.332372,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1397,شاراک,شرکت پتروشیمی شازند,1397,8064000.0,0.0,23298152.0,15026046.0,14361804.0,37659956.0,12805637.0,0.381355,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1398,شاراک,شرکت پتروشیمی شازند,1398,8064000.0,0.0,22301479.0,7516349.0,23045800.0,45347279.0,11099327.0,0.508207,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1399,شاراک,شرکت پتروشیمی شازند,1399,8064000.0,0.0,44244902.0,30873534.0,32563268.0,76808170.0,34241002.0,0.423956,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1400,شاراک,شرکت پتروشیمی شازند,1400,8064000.0,0.0,69322622.0,43410983.0,41202842.0,110525464.0,55097273.0,0.37279,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1401,شاراک,شرکت پتروشیمی شازند,1401,8064000.0,0.0,47229703.0,17426405.0,62216611.0,109446314.0,33824626.0,0.568467,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شاراک|1402,شاراک,شرکت پتروشیمی شازند,1402,8064000.0,0.0,30697286.0,31273814.0,86380432.0,117077718.0,17640087.0,0.737804,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شاراك_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شکلر|1393,شکلر,شرکت نیروی کلر,1393,200000.0,0.0,229989.0,-4701.0,252928.0,482917.0,54817.0,0.52375,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,comparative_1394_file_verify_required,file_03.xlsx,محصولات شیمیایی,0,0,
شکلر|1394,شکلر,شرکت نیروی کلر,1394,300000.0,0.0,406883.0,83953.0,224500.0,631383.0,120894.0,0.355569,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,extracted,file_03.xlsx,محصولات شیمیایی,0,0,
شکلر|1395,شکلر,شرکت نیروی کلر,1395,400000.0,0.0,522136.0,78652.0,267867.0,790003.0,101009.0,0.339071,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,extracted,file_04.xlsx,محصولات شیمیایی,0,0,
شکلر|1396,شکلر,شرکت نیروی کلر,1396,400000.0,0.0,560813.0,159008.0,498754.0,1059567.0,94677.0,0.470715,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,extracted_correction_used,file_06.xlsx,محصولات شیمیایی,0,0,
شکلر|1398,شکلر,شرکت نیروی کلر,1398,500000.0,0.0,1201258.0,600944.0,763804.0,1965062.0,626990.0,0.388692,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,comparative_1399_file_due_1398_frameset_verify_required,file_08.xlsx,محصولات شیمیایی,0,0,
شکلر|1399,شکلر,شرکت نیروی کلر,1399,500000.0,0.0,1601656.0,897683.0,854339.0,2455995.0,900398.0,0.347859,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,extracted,file_08.xlsx,محصولات شیمیایی,0,0,
شکلر|1400,شکلر,شرکت نیروی کلر,1400,500000.0,0.0,1794873.0,1402753.5,1671556.0,3466429.0,1548084.0,0.482213,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate,1,user_confirmed_audited,source_replaced_shekler_uploaded_interim_pdf; user_confirmed_correct_source; audited_8_month_special_period_used_for_1400; overlapping_6_month_not_summed; ratios_not_recomputed; article_141_rule_unchanged,Archive(14).zip: 8-month audited financial statements ended 1400/08/30 (12-17.pdf),محصولات شیمیایی,0,0,
شکلر|1401,شکلر,شرکت نیروی کلر,1401,1000000.0,0.0,5113985.0,4773409.0,1704478.0,6818463.0,4193774.0,0.24998,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,user_confirmed_correct_source,3ea2ea1b-8f0f-4967-be86-78798387fa72.xls,محصولات شیمیایی,0,0,
شکلر|1402,شکلر,شرکت نیروی کلر,1402,1000000.0,0.0,7600000.0,4694763.0,3113619.0,10713619.0,5562377.0,0.290623,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,extracted,file_11.xlsx,محصولات شیمیایی,0,0,
شپنا|1393,شپنا,پالایش نفت اصفهان,1393,10000000.0,0.0,29842643.0,982724.0,19815250.0,49657893.0,6871764.0,0.399035,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,شپنا_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1394,شپنا,پالایش نفت اصفهان,1394,20000000.0,0.0,29638753.0,14093974.0,21557280.0,51196033.0,6612284.0,0.421073,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,شپنا_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1395,شپنا,پالایش نفت اصفهان,1395,20000000.0,0.0,34337614.0,6193115.0,23711669.0,58049283.0,11460776.0,0.408475,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,شپنا_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1396,شپنا,پالایش نفت اصفهان,1396,20000000.0,0.0,47115175.0,19397736.0,29354569.0,76469744.0,17814436.0,0.383872,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,شپنا_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1397,شپنا,پالایش نفت اصفهان,1397,20000000.0,0.0,91160308.0,41137114.0,38537530.0,129697838.0,50774555.0,0.297133,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,شپنا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1398,شپنا,پالایش نفت اصفهان,1398,51000000.0,0.0,103684940.0,60016962.0,75292836.0,178977776.0,28524631.0,0.420683,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,شپنا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1399,شپنا,پالایش نفت اصفهان,1399,76000000.0,0.0,224981104.0,76391810.0,71072239.0,296053343.0,148449342.0,0.240066,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,شپنا_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1400,شپنا,پالایش نفت اصفهان,1400,139474458.0,0.0,373946441.0,127580102.0,201989744.0,575936185.0,165995793.0,0.350715,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,شپنا_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1401,شپنا,پالایش نفت اصفهان,1401,227000000.0,0.0,615106248.0,171538412.0,236489447.0,851595695.0,361909980.0,0.277702,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,شپنا_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شپنا|1402,شپنا,پالایش نفت اصفهان,1402,371000000.0,0.0,790659002.0,354863264.0,346452397.0,1137111399.0,388251041.0,0.304678,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,شپنا_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,فرآورده‌های نفتی، کک و سوخت هسته‌ای,0,0,
شفارس|1393,شفارس,شرکت صنایع شیمیایی فارس,1393,80000.0,0.0,126719.0,31090.0,417967.0,544686.0,28371.0,0.767354,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1394,شفارس,شرکت صنایع شیمیایی فارس,1394,629607.0,0.0,659081.0,120210.0,496222.0,1155303.0,2126.0,0.429517,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1395,شفارس,شرکت صنایع شیمیایی فارس,1395,629607.0,0.0,697715.0,130864.0,551002.0,1248717.0,45390.0,0.441255,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1396,شفارس,شرکت صنایع شیمیایی فارس,1396,629607.0,0.0,675061.0,156962.0,661028.0,1336089.0,2530.0,0.494748,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1397,شفارس,شرکت صنایع شیمیایی فارس,1397,629607.0,0.0,680913.0,42554.0,675591.0,1356504.0,5852.0,0.498038,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1398,شفارس,شرکت صنایع شیمیایی فارس,1398,629607.0,0.0,825819.0,138283.0,797975.0,1623794.0,176386.0,0.491426,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1399,شفارس,شرکت صنایع شیمیایی فارس,1399,11939454.0,0.0,12230682.0,509347.0,1278460.0,13509142.0,210019.0,0.094637,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,محصولات شیمیایی,0,0,
شفارس|1400,شفارس,شرکت صنایع شیمیایی فارس,1400,11939454.0,0.0,12249849.0,448812.0,1931078.0,14180927.0,186318.0,0.136174,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1401,شفارس,شرکت صنایع شیمیایی فارس,1401,11939454.0,0.0,12541221.0,727167.0,2638115.0,15179336.0,446585.0,0.173796,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شفارس|1402,شفارس,شرکت صنایع شیمیایی فارس,1402,11939454.0,0.0,13392254.0,750767.0,2050829.0,15443083.0,1089822.0,0.132799,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,شفارس_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شغدیر|1393,شغدیر,شرکت پتروشیمی غدیر,1393,1300000.0,0.0,1514129.0,555796.0,1713779.0,3227908.0,102820.0,0.530926,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,شغدير_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شغدیر|1394,شغدیر,شرکت پتروشیمی غدیر,1394,1300000.0,0.0,1356253.0,188373.0,1803712.0,3159965.0,-35818.0,0.570801,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,extracted_from_1395_comparative_column,شغدير_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx | mode=previous,محصولات شیمیایی,0,0,
شغدیر|1395,شغدیر,شرکت پتروشیمی غدیر,1395,1300000.0,0.0,1546368.0,301668.0,1600301.0,3146669.0,190247.0,0.50857,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,شغدير_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شغدیر|1396,شغدیر,شرکت پتروشیمی غدیر,1396,1300000.0,0.0,1577098.0,312546.0,1758079.0,3335177.0,201030.0,0.527132,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,شغدير_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,محصولات شیمیایی,0,0,
شغدیر|1397,شغدیر,شرکت پتروشیمی غدیر,1397,1300000.0,0.0,2490905.0,451535.0,1946839.0,4437744.0,1133950.0,0.4387,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,auditor_opinion_not_in_uploaded_file,شغدير_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شغدیر|1398,شغدیر,شرکت پتروشیمی غدیر,1398,1300000.0,0.0,3872515.0,1796266.0,2384576.0,6257091.0,2291610.0,0.3811,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,auditor_opinion_not_in_uploaded_file,شغدير_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
شغدیر|1399,شغدیر,شرکت پتروشیمی غدیر,1399,1300000.0,0.0,14983039.0,13584257.0,5521210.0,20504249.0,13255524.0,0.269272,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,auditor_opinion_not_in_uploaded_file,شغدير_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,محصولات شیمیایی,0,0,
