row_key,ticker,company_name,industry,fiscal_year,fiscal_year_end,unit,total_assets,total_liabilities,equity,registered_capital,accumulated_loss,current_assets,current_liabilities,revenue_period_adjusted,gross_profit_period_adjusted,operating_profit_period_adjusted,net_income_period_adjusted,operating_cash_flow_period_adjusted,financial_expense_period_adjusted,leverage_ratio,current_ratio,roa_period_adjusted,roe_period_adjusted,equity_ratio,ocf_to_assets_period_adjusted,financial_expense_to_assets_period_adjusted,profit_margin_period_adjusted,operating_margin_period_adjusted,gross_margin_period_adjusted,net_margin_period_adjusted,financial_expense_to_revenue_period_adjusted,asset_turnover_period_adjusted,revenue_growth_period_adjusted,net_income_growth_period_adjusted,sales_growth_period_adjusted,accumulated_loss_to_capital_ratio,debt_to_equity,loss_dummy,equity_negative_dummy,distressed_target_reviewed,usable_for_model_flag,target_status_reviewed,distressed_flag_source_reviewed,data_quality_flag,audit_status_clean,statement_scope_status,non_12_month_period_flag,exclusion_flag,manual_review_required_clean,source_file,source_url,ocf_resolution_status,gross_profit_resolution_status,log_total_assets,gross_profit_period_adjusted_signedlog,predictor_year,target_year,target_next_year,split,cv_val_fold
سبهان|1395,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1395,1395/12/30,میلیون ریال,956954.0,627623.0,329331.0,55000.0,0.0,526758.0,607722.0,863842.0,310144.0,141110.0,134188.0,226006.0,-14413.0,0.6558549313760118,0.8667746107595249,0.1402240860062239,0.4074563281318795,0.3441450686239882,0.2361722716034417,-0.0150613300116829,0.155338592011039,0.1633516314325999,0.3590286186594307,0.155338592011039,-0.0166847641119556,0.9026996072956484,0.193072834950169,0.0339412711988473,0.193072834950169,0.0,1.905751356537951,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سبهان_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.771511647385951,12.644795209039653,1395,1396,0,dev,3
سبهان|1396,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1396,1396/12/29,میلیون ریال,981215.0,619680.0,361535.0,55000.0,0.0,472300.0,596038.0,834548.0,297019.0,150111.0,130760.0,126841.0,-13788.0,0.63154354550226,0.7923991423365624,0.1332633520686088,0.3616800586388593,0.3684564544977401,0.1292693242561518,-0.0140519661847811,0.1566836179584637,0.1798710200012462,0.355904034279634,0.1566836179584637,-0.0165215182350206,0.8505251142715918,-0.0339112939634794,-0.0255462485468149,-0.0339112939634794,0.0,1.714024921515206,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سبهان_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified,13.796547897796913,12.601554755584937,1396,1397,0,test,
سبهان|1397,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1397,1397/12/29,میلیون ریال,1357744.0,753795.0,603949.0,55000.0,0.0,697532.0,727960.0,1142710.0,539839.0,366194.0,341522.0,217005.0,-15603.0,0.5551819783405414,0.958201000054948,0.2515363720996005,0.5654815224464317,0.4448180216594586,0.1598276258263708,-0.0114918570805689,0.2988702295420535,0.3204610093549545,0.4724199490684425,0.2988702295420535,-0.0136543830018114,0.8416240469484675,0.3692561722033963,1.611823187519119,0.3692561722033963,0.0,1.248110353688805,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سبهان_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.121335793327248,13.19902807833974,1397,1398,0,test,
سبهان|1398,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1398,1398/12/29,میلیون ریال,1726153.0,672342.0,1053811.0,55000.0,0.0,1020798.0,635397.0,1557602.0,714858.0,436295.0,632914.0,219971.0,-23573.0,0.3895031321093785,1.606551494577406,0.366661587935716,0.60059536292561,0.6104968678906215,0.1274342425034165,-0.0136563792433231,0.4063387181064226,0.2801068565654127,0.4589477928251247,0.4063387181064226,-0.015134161358293,0.9023545421524048,0.3630772461954477,0.8532158982437442,0.3630772461954477,0.0,0.6380100416488346,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سبهان_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.361406370283788,13.479840599431913,1398,1399,0,unused_no_positive_post_test,
سبهان|1399,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1399,1399/12/30,میلیون ریال,2335506.0,843157.0,1492349.0,200000.0,0.0,1450782.0,791786.0,2705081.0,1300234.0,1028184.0,1204986.0,1033534.0,-16013.0,0.3610168417464995,1.832290543151811,0.5159421555757082,0.8074424950195966,0.6389831582535005,0.4425310831999575,-0.0068563300629499,0.4454528348689004,0.3800936090268646,0.4806636104427187,0.4454528348689004,-0.0059196009287707,1.1582419398622823,0.7366958953570938,0.9038700360554516,0.7366958953570938,0.0,0.5649864743434679,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,1,0,18e014e6-ac8a-459d-982c-1e281b4e6827.xls,,observed_or_verified,observed_or_verified,14.663739556136678,14.078055575325745,1399,1400,0,unused_no_positive_post_test,
سبهان|1400,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1400,1400/12/29,میلیون ریال,2821216.0,1403415.0,1417801.0,200000.0,0.0,1938649.0,1281828.0,4473084.0,1915034.0,1205753.0,1135304.0,1360765.0,-12005.0,0.4974503901863593,1.512409621259639,0.4024165466238671,0.8007498936733717,0.5025496098136406,0.4823327955037828,-0.0042552573074872,0.2538078873546752,0.2695574239160275,0.4281238626415243,0.2538078873546752,-0.0026838306635869,1.5855163163685446,0.6535859739505028,-0.057828057753368,0.6535859739505028,0.0,0.9898533009921704,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,1,0,87295f4a-430c-4510-853e-5b0ff2348cbc.xls,,observed_or_verified,observed_or_verified,14.852678910102629,14.465246457192267,1400,1401,0,unused_no_positive_post_test,
سبهان|1401,سبهان,سیمان بهبهان,سیمان، آهک و گچ,1401,1401/12/29,میلیون ریال,4148584.0,2351234.0,1797350.0,200000.0,0.0,3121466.0,2100796.0,5800030.0,2404545.0,1399507.0,1471846.0,1264786.0,-13961.0,0.5667557894452662,1.485849173360955,0.3547827403277841,0.8188978217931956,0.4332442105547338,0.3048717345484628,-0.0033652446232256,0.2537652391453148,0.241293062277264,0.4145745797866563,0.2537652391453148,-0.0024070565152249,1.3980746201595533,0.2966512589524364,0.2964333781965007,0.2966512589524364,0.0,1.308167023673742,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,1,0,b0cb7898-84db-444d-94e8-dd3ca7623c31.xls,,observed_or_verified,observed_or_verified,15.238277870210068,14.692871670313286,1401,1402,0,unused_no_positive_post_test,
سدشت|1392,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1392,1392/06/31,میلیون ریال,1720514.0,758985.0,961529.0,300000.0,0.0,660556.0,629245.0,857263.0,370858.0,308699.0,296482.0,206101.0,-49840.0,0.4411385202329071,1.049759632575547,0.1723217596601945,0.3083443141080508,0.5588614797670929,0.119790364972328,-0.028968087443636,0.3458471904188096,0.3600983595466036,0.4326070295813536,0.3458471904188096,-0.0581385175844519,0.4982598223554124,,,,0.0,0.7893521672253255,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدشت_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.358134222577482,12.823577215442427,1392,1393,0,dev,
سدشت|1393,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1393,1393/06/31,میلیون ریال,2083421.0,864982.0,1218439.0,570000.0,0.0,832021.0,754284.0,994253.0,443084.0,364238.0,282211.0,405288.0,-72016.0,0.4151738894827305,1.103060650895419,0.1354555800291923,0.2316168474581,0.5848261105172694,0.1945300541753203,-0.0345662254532329,0.2838422413611022,0.3663433753782991,0.4456451225191173,0.2838422413611022,-0.0724322682456075,0.4772213585252333,0.1597992681359162,-0.0481344567292449,0.1597992681359162,0.0,0.7099099749761786,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدشت_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.549522292138823,13.001516904211055,1393,1394,0,dev,1
سدشت|1394,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1394,1394/06/31,میلیون ریال,2071710.0,766029.0,1305681.0,798000.0,0.0,670646.0,671775.0,907354.0,376025.0,281402.0,201190.0,344619.0,-99283.0,0.369756867515241,0.9983193777678538,0.0971130129216927,0.1540881731448952,0.6302431324847589,0.166345193101351,-0.0479232131910354,0.2217326423865437,0.310134743440818,0.4144192894945082,0.2217326423865437,-0.1094203585370208,0.437973461536605,-0.0874012952437659,-0.2870936993951334,-0.0874012952437659,0.0,0.5866892449227644,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدشت_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.543885393868965,12.837413568917524,1394,1395,0,dev,2
سدشت|1395,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1395,1395/06/31,میلیون ریال,2473570.0,1142127.0,1331443.0,1000000.0,0.0,970063.0,1066764.0,816493.0,214803.0,116174.0,34053.0,155670.0,-124036.0,0.4617322331690633,0.9093510842135656,0.0137667419963857,0.0255760103887286,0.5382677668309367,0.0629333311772054,-0.0501445279494819,0.0417064200182977,0.1422841347078297,0.2630800264056152,0.0417064200182977,-0.1519131211167762,0.330086878479283,-0.1001384244737996,-0.8307420845966499,-0.1001384244737996,0.0,0.8578114121295467,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدشت_۱۳۹۵_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified,14.721173413503152,12.277481263417389,1395,1396,0,dev,3
سدشت|1396,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1396,1396/06/31,میلیون ریال,2531854.0,1197515.0,1334339.0,1180000.0,0.0,909765.0,1133219.0,970043.0,304961.0,178760.0,61848.0,220376.0,-138930.0,0.4729794845990329,0.8028148133767612,0.0244279488469714,0.0463510397282849,0.5270205154009671,0.0870413538853346,-0.0548728323197151,0.0637579983567738,0.1842804906586615,0.3143788471232718,0.0637579983567738,-0.1432204551756984,0.3831354414591046,0.1880603997829742,0.8162276451413972,0.1880603997829742,0.0,0.8974593412918306,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدشت_۱۳۹۶_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.744462793623764,12.627942457663615,1396,1397,0,test,
سدشت|1397,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1397,1397/06/31,میلیون ریال,2488870.0,1184729.0,1304141.0,1180000.0,0.0,856512.0,655834.0,1090089.0,280604.0,116528.0,17002.0,211034.0,-137339.0,0.4760108000819649,1.305989015513072,0.0068312125583095,0.0130369338898171,0.523989199918035,0.0847910899323789,-0.055181267000687,0.0155968916299494,0.1068976936745531,0.2574138441907037,0.0155968916299494,-0.125988795410283,0.4379855114971854,0.1237532769165903,-0.725100245763808,0.1237532769165903,0.0,0.908436281046298,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدشت_۱۳۹۷_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.72733975196322,12.544703265451115,1397,1398,0,test,
سدشت|1398,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1398,1398/06/31,میلیون ریال,2701082.0,1103858.0,1597224.0,1180000.0,0.0,985032.0,793036.0,1390565.0,488477.0,359736.0,293083.0,246028.0,-130204.0,0.4086725245660813,1.242102502282368,0.1085057765739803,0.1834952392400815,0.5913274754339187,0.0910849800191182,-0.048204386242254,0.2107654083052572,0.258697723587175,0.3512795158802357,0.2107654083052572,-0.0936338826304415,0.5148177656213325,0.2756435483708211,16.238148453123163,0.2756435483708211,0.0,0.6911103264163323,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدشت_۱۳۹۹_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.809163361662112,13.099049713626881,1398,1399,0,unused_no_positive_post_test,
سدشت|1399,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1399,1399/06/31,میلیون ریال,3652389.0,1255697.0,2396692.0,1180000.0,0.0,1912782.0,985217.0,2153001.0,712553.0,662610.0,988268.0,468123.0,-102679.0,0.3438015501634684,1.941482942336561,0.270581255172984,0.4123466845134877,0.6561984498365316,0.1281689874764161,-0.0281128324502127,0.4590188299958987,0.3077611204082116,0.3309580441439646,0.4590188299958987,-0.0476911065066853,0.5894774625594371,0.5482922409236534,2.371973127066394,0.5482922409236534,0.0,0.523929232458739,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,75536b0e-ef47-4c5e-80ed-5334bf365406.xls,,observed_or_verified,observed_or_verified,15.110892305794826,13.47661097772675,1399,1400,0,unused_no_positive_post_test,
سدشت|1400,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1400,1400/06/31,میلیون ریال,5679161.0,2688614.0,2990547.0,1180000.0,0.0,3731988.0,2202600.0,2998109.0,947477.0,388343.0,1562548.0,-254918.0,-96051.0,0.4734174643050267,1.694355761372923,0.2751371197259595,0.5224957173386675,0.5265825356949733,-0.0448865598281154,-0.0169128855477067,0.5211778491042187,0.12952931331049,0.3160248676749244,0.5211778491042187,-0.0320371941113548,0.5279140704058223,0.3925255956685575,0.5810974351086952,0.3925255956685575,0.0,0.8990375339360993,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,bbd7e314-3629-4a1e-890d-6c89464db9a7.xls,,observed_or_verified,observed_or_verified,15.552314244601677,13.761558996671791,1400,1401,0,unused_no_positive_post_test,
سدشت|1401,سدشت,سیمان دشتستان,سیمان، آهک و گچ,1401,1401/06/31,میلیون ریال,6425458.0,2273829.0,4151629.0,1180000.0,0.0,4380782.0,1462778.0,4872865.0,2087242.0,1265302.0,2574620.0,1042175.0,-62048.0,0.3538781204390411,2.994837220685572,0.4006905033073129,0.6201469350946339,0.6461218795609589,0.162194663788947,-0.0096565879039284,0.5283585734470378,0.2596628472161654,0.4283397959927065,0.5283585734470378,-0.0127333714354902,0.7583685085172138,0.6253128221822489,0.6477061824660746,0.6253128221822489,0.0,0.5476956153837446,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,413ec798-0ff2-427d-a211-926ae657cb4a.xls,,observed_or_verified,observed_or_verified,15.67577862588258,14.55135461435557,1401,1402,0,unused_no_positive_post_test,
سدور|1392,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1392,1392/12/29,میلیون ریال,948801.0,704317.0,244484.0,80000.0,0.0,526259.0,645746.0,972748.0,299915.0,185111.0,145968.0,172143.0,-52931.0,0.7423232058144964,0.8149628491697974,0.153844694514445,0.5970452054122151,0.2576767941855036,0.1814321443590384,-0.0557872514889845,0.1500573632636613,0.1902969731112271,0.308317262024697,0.1500573632636613,-0.0544138872554865,1.0252392229772105,,,,0.0,2.880830647404329,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدور_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.762955415149177,12.61125771443102,1392,1393,0,dev,
سدور|1393,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1393,1393/12/29,میلیون ریال,1056191.0,920506.0,135685.0,80000.0,0.0,633250.0,857409.0,957675.0,192151.0,59624.0,23643.0,65997.0,-66566.0,0.8715336525306502,0.7385623430591468,0.0223851557152068,0.1742491800862291,0.1284663474693498,0.0624858571981772,-0.0630245855153092,0.0246879160466755,0.0622591171326389,0.2006432244759443,0.0246879160466755,-0.0695079228339468,0.9067252040587356,-0.0154952772968949,-0.8380261427162118,-0.0154952772968949,0.0,6.78413973541659,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدور_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.87018054490324,12.16604200447382,1393,1394,0,dev,1
سدور|1394,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1394,1394/12/29,میلیون ریال,1559783.0,1080126.0,479657.0,641697.0,170040.0,576823.0,1022967.0,661098.0,52358.0,-131506.0,-161289.0,68991.0,-76051.0,0.6924847879480671,0.5638725393878786,-0.1034047684838211,-0.3362590351021667,0.3075152120519329,0.0442311526667491,-0.0487574233082422,-0.2439713930461142,-0.198920583635104,0.079198545450145,-0.2439713930461142,-0.1150374074645513,0.4238397264234833,-0.3096843918866003,-7.821850019033118,-0.3096843918866003,0.2649848760396262,2.25187164994986,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدور_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.260057908100574,10.865879121292947,1394,1395,0,dev,2
سدور|1395,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1395,1395/12/30,میلیون ریال,1608524.0,1277790.0,330734.0,641697.0,318963.0,658206.0,1219417.0,706603.0,31874.0,-95337.0,-142218.0,-12045.0,-74799.0,0.7943866550949815,0.5397710545285165,-0.0884152179264965,-0.4300071961153072,0.2056133449050185,-0.0074882314469662,-0.0465016375260798,-0.2012700200819979,-0.1349230048556261,0.0451087810269698,-0.2012700200819979,-0.105857178642038,0.4392865757675981,0.0688324575176448,0.1182411695775905,0.0688324575176448,0.4970616973431386,3.863497553925511,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدور_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.290828167971272,10.369577282460726,1395,1396,1,dev,3
سدور|1396,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1396,1396/12/29,میلیون ریال,1594755.0,1309094.0,285661.0,641697.0,364036.0,709654.0,1052103.0,729581.0,57909.0,-33434.0,-18998.0,40528.0,-30608.0,0.8208746798097514,0.6745100051991108,-0.0119128016529184,-0.0665054032577075,0.1791253201902487,0.0254133080002884,-0.0191929167803204,-0.0260396035532723,-0.0458263030424312,0.0793729551619354,-0.0260396035532723,-0.0419528469080198,0.4574878272838147,0.0325189675107521,0.8664163467352937,0.0325189675107521,0.5673020132554772,4.582683670504549,1,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدور_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified,14.28223130444232,10.966645360219836,1396,1397,0,test,
سدور|1397,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1397,1397/12/29,میلیون ریال,1892308.0,1556942.0,335366.0,641697.0,314331.0,803551.0,1277872.0,939006.0,171732.0,42870.0,49705.0,266346.0,-48749.0,0.8227740938578709,0.6288196313871812,0.0262668656476641,0.148211208053291,0.1772259061421291,0.1407519283330197,-0.0257616624777784,0.0529336340768855,0.0456546603536079,0.1828870103066434,0.0529336340768855,-0.051915536215956,0.4962226022402273,0.2870483195148997,3.61632803452995,0.2870483195148997,0.4898433372760041,4.642515937811227,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سدور_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.453308334497727,12.0536962241085,1397,1398,0,test,
سدور|1398,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1398,1398/12/29,میلیون ریال,2171003.0,1744414.0,426589.0,641697.0,223108.0,812026.0,1459735.0,1387217.0,265598.0,79277.0,91223.0,211808.0,-66109.0,0.8035060292408625,0.5562831609846993,0.0420188272425233,0.2138428323280722,0.1964939707591376,0.0975622788176709,-0.0304509021866851,0.0657597189192462,0.0571482327566631,0.1914610331332444,0.0657597189192462,-0.0476558462014234,0.6389751649352857,0.4773249585199668,0.8352882003822553,0.4773249585199668,0.3476843432336446,4.089214677359238,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,possible_unaudited_report,separate_or_parent_only_indicated,0,1,1,سدور_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified,14.59070029132764,12.489742931517087,1398,1399,0,unused_no_positive_post_test,
سدور|1399,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1399,1399/12/30,میلیون ریال,2578393.0,2130152.0,448241.0,641697.0,175424.0,1087770.0,1835496.0,2469110.0,710306.0,311134.0,197247.0,46660.0,-67284.0,0.8261548957044175,0.5926300030073615,0.0764999749844185,0.4400467605596097,0.1738451042955826,0.0180965430793521,-0.0260953237151978,0.0798858698073394,0.1260105868106321,0.2876769362239835,0.0798858698073394,-0.0272503047656848,0.957615848321028,0.7799017745601445,1.1622507481665807,0.7799017745601445,0.2733751287601469,4.752247117064258,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,ae41061a-fcae-4756-919c-1cf22eb23b50.xls,,observed_or_verified,observed_or_verified,14.762677282456146,13.47345254992819,1399,1400,0,unused_no_positive_post_test,
سدور|1400,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1400,1400/12/29,میلیون ریال,3478647.0,2782162.0,696485.0,641697.0,0.0,1921178.0,2581708.0,4032017.0,1283524.0,422559.0,258244.0,151815.0,-129438.0,0.7997827891131236,0.7441499968238081,0.0742369087751646,0.3707818545984479,0.2002172108868764,0.0436419676960611,-0.0372092943032161,0.0640483410660223,0.1048008974168511,0.3183329832190688,0.0640483410660223,-0.0321025432184437,1.159076215551621,0.6329839496822742,0.3092417121679924,0.6329839496822742,0.0,3.994575619001127,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_correct_source,user_confirmed_correct_source,user_confirmed_correct_source,0,0,0,ae41061a-fcae-4756-919c-1cf22eb23b50.xls,,observed_or_verified,observed_or_verified,15.06215427051562,14.06512075709351,1400,1401,0,unused_no_positive_post_test,
سدور|1401,سدور,شرکت سیمان دورود,سیمان، آهک و گچ,1401,1401/12/29,میلیون ریال,3941299.0,3105384.0,835915.0,641697.0,0.0,2314962.0,2873774.0,5621979.0,1505985.0,136815.0,165254.0,435981.0,-39824.0,0.787908758000852,0.805547687466029,0.0419288158548742,0.1976923491024805,0.212091241999148,0.1106186056931991,-0.010104282877295,0.0293942755744907,0.0243357365795923,0.26787453314927,0.0293942755744907,-0.0070836266019492,1.4264279365762405,0.3943341508728757,-0.3600858103189231,0.3943341508728757,0.0,3.714951879078614,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,سدور_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.187021176091415,14.224958391150029,1401,1402,0,unused_no_positive_post_test,
سشرق|1392,سشرق,سیمان شرق,سیمان، آهک و گچ,1392,1392/06/31,میلیون ریال,5245846.0,3804515.0,1441331.0,840000.0,514006.0,1613070.0,2375411.0,1700937.0,705393.0,555606.0,288746.0,517561.0,-235571.0,0.7252433639874293,0.6790698535958619,0.0550427900475919,0.2003328867553671,0.2747566360125707,0.0986611120494196,-0.0449061981613642,0.1697570221589629,0.3266470186726492,0.4147084812665019,0.1697570221589629,-0.1384948413727257,0.3242445546438077,,,,0.6119119047619047,2.639584522916665,0,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,سشرق_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.472947273905492,13.46651179093561,1392,1393,0,dev,
