ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,window_start_calendar_date,window_first_trading_date,window_last_trading_date,t_star,window_trading_day_count,usable_daily_return_count,usable_amihud_day_count,missing_price_day_count,zero_traded_value_day_count,d2_start_trading_date,d2_end_trading_date,d2_effective_span_days,d2_status,equity_return_d2,d2_no_start_boundary_price,d2_no_end_boundary_price,d2_start_adjusted_close_is_zero,fewer_than_126_valid_returns,realized_volatility,amihud_illiquidity,equity_return_window_d0_historical,in_three_variable_common_sample,m2_value_status
فخوز,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,183,183,58,58,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.0,False,False,False,False,0.021423379931285357,3.0488752278637198e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فخوز,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,205,205,33,33,,2017-07-19,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.015918057090223564,1.3646824111022255e-12,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فخوز,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,223,223,13,13,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,1.2222222222222223,False,False,False,False,0.01533151153034424,6.311229856861849e-13,1.2222222222222223,True,OBSERVED_COMPLETE
فخوز,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,232,232,10,10,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,0.7058823529411764,False,False,False,False,0.022598173147313355,5.308995327181908e-13,0.7058823529411764,True,OBSERVED_COMPLETE
فخوز,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,236,236,2,2,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,3.7481481481481485,False,False,False,False,0.02726401289514988,2.4824896646701855e-13,3.7481481481481485,True,OBSERVED_COMPLETE
فرآور,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,229,229,8,8,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.5662650602409638,False,False,False,False,0.021296555038398047,3.223194933575767e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فرآور,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,200,200,38,38,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,1.0833333333333335,False,False,False,False,0.027621463689734234,5.2230152889905286e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فرآور,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,208,208,28,28,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.9863013698630136,False,False,False,False,0.033968215319335734,1.3152613558375437e-11,0.9863013698630136,True,OBSERVED_COMPLETE
فرآور,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,230,230,7,7,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.46308724832214776,False,False,False,False,0.028658118001005196,6.575834591415099e-12,0.46308724832214776,True,OBSERVED_COMPLETE
فرآور,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,231,231,9,9,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.9497716894977168,False,False,False,False,0.03169260041236585,4.54459833294174e-12,1.9497716894977168,True,OBSERVED_COMPLETE
فرآور,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,207,207,29,29,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,3.0913385826771655,False,False,False,False,0.03231606354142735,1.0032713999581632e-12,3.0913385826771655,True,OBSERVED_COMPLETE
فسرب,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,206,206,29,29,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.3846153846153846,False,False,False,False,0.02195868894459309,3.210308583971589e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فسرب,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,230,230,13,13,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,1.1875,False,False,False,False,0.030445934464095162,2.0918460473435615e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فسرب,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,217,217,20,20,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.041095890410958846,False,False,False,False,0.03136702936975999,8.28715361591273e-12,0.041095890410958846,True,OBSERVED_COMPLETE
فسرب,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,230,230,7,7,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.6973684210526316,False,False,False,False,0.025925554384754235,7.4789391820652e-12,0.6973684210526316,True,OBSERVED_COMPLETE
فسرب,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,234,234,7,7,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,2.7615384615384615,False,False,False,False,0.032831944781402556,5.46354916009256e-12,2.7615384615384615,True,OBSERVED_COMPLETE
فسرب,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,226,226,8,8,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,9.791075050709939,False,False,False,False,0.033944402034493955,7.152868177637574e-13,9.791075050709939,True,OBSERVED_COMPLETE
فسپا,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,34,34,180,180,2014-07-20,2015-07-05,350,UNAVAILABLE: usable_daily_return_count=34 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=34 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=34 < 126
فسپا,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,21,21,193,193,2015-07-22,,,UNAVAILABLE: usable_daily_return_count=21 < 126; no valid adjusted_close in end-boundary month,,False,True,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=21 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=21 < 126
فسپا,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,94,94,111,111,2016-07-23,2017-07-18,360,UNAVAILABLE: usable_daily_return_count=94 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=94 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=94 < 126
فسپا,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,189,189,30,30,2017-07-18,2018-07-15,362,OBSERVED_COMPLETE,-0.4193548387096774,False,False,False,False,0.02267549311073578,4.630215678692892e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فسپا,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,224,224,15,15,2018-07-22,2019-07-17,360,OBSERVED_COMPLETE,4.526315789473684,False,False,False,False,0.03141770537011166,1.482235090167279e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فسپا,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,236,236,2,2,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,7.358851674641148,False,False,False,False,0.03292515215806552,1.4244957615247908e-12,7.358851674641148,True,OBSERVED_COMPLETE
فمراد,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,75,75,153,153,,2015-07-15,,UNAVAILABLE: usable_daily_return_count=75 < 126; no valid adjusted_close in start-boundary month,,True,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=75 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=75 < 126
فمراد,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,222,222,22,22,2015-07-20,2016-07-12,358,OBSERVED_COMPLETE,0.08000000000000007,False,False,False,False,0.028003296528606673,3.9848612386770226e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فمراد,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,174,174,65,65,2016-07-26,2017-07-18,357,OBSERVED_COMPLETE,0.25454545454545463,False,False,False,False,0.028359256780292424,2.6440973307984006e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فمراد,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,133,133,103,103,2017-07-18,2018-07-16,363,OBSERVED_COMPLETE,0.9855072463768115,False,False,False,False,0.02986860733778153,2.628819996710362e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فمراد,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,230,230,12,12,2018-07-23,2019-07-17,359,OBSERVED_COMPLETE,1.9022556390977443,False,False,False,False,0.032334546004305506,1.6846528782549302e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فمراد,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,221,221,12,12,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,5.075520833333333,False,False,False,False,0.031186023660945982,1.8249675456480593e-12,5.075520833333333,True,OBSERVED_COMPLETE
فملی,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,210,210,27,27,2014-07-20,2015-07-14,359,OBSERVED_COMPLETE,-0.1875,False,False,False,False,0.016749602805610744,1.2262182080296326e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فملی,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,215,215,29,29,2015-07-29,2016-07-05,342,OBSERVED_COMPLETE,0.0,False,False,False,False,0.021913110299699154,2.017192936311193e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فملی,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,204,204,33,33,2016-07-23,2017-07-17,359,OBSERVED_COMPLETE,0.28205128205128216,False,False,False,False,0.016710922610255124,6.077943963978619e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فملی,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,218,218,18,18,2017-07-25,2018-07-18,358,OBSERVED_COMPLETE,0.6491228070175439,False,False,False,False,0.01756400099696247,3.220755933421693e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فملی,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,230,230,12,12,2018-07-17,2019-07-13,361,OBSERVED_COMPLETE,1.2604166666666665,False,False,False,False,0.02305088427228933,1.508907275988163e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فملی,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,227,227,8,8,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,10.682464454976303,False,False,False,False,0.026269309160147022,5.664333674568679e-14,10.682464454976303,True,OBSERVED_COMPLETE
فنورد,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,100,100,99,99,2014-07-27,2015-07-11,349,UNAVAILABLE: usable_daily_return_count=100 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=100 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=100 < 126
فنورد,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,72,72,134,134,2015-07-27,2016-07-18,357,UNAVAILABLE: usable_daily_return_count=72 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=72 < 126; adjusted_close missing at window start t0; usable_amihud_day_count=72 < 126
فنورد,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,103,103,104,104,,2017-07-18,,UNAVAILABLE: usable_daily_return_count=103 < 126; no valid adjusted_close in start-boundary month,,True,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=103 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=103 < 126
فنورد,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,106,106,103,103,2017-07-18,2018-07-15,362,UNAVAILABLE: usable_daily_return_count=106 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=106 < 126; adjusted_close missing at window end T*; usable_amihud_day_count=106 < 126
فنورد,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,202,202,29,29,2018-07-25,2019-07-17,357,OBSERVED_COMPLETE,1.6185567010309279,False,False,False,False,0.02464914699726295,5.291721012548822e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
فنورد,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,223,223,12,12,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,4.616935483870968,False,False,False,False,0.02489098807400239,8.763801637096533e-12,4.616935483870968,True,OBSERVED_COMPLETE
فولاژ,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,225,225,12,12,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.17741935483870963,False,False,False,False,0.0138003863081024,9.14075073562139e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فولاژ,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,224,224,20,20,,2016-07-11,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.021293923597241523,1.5177302151566e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فولاژ,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,225,225,14,14,2016-07-20,2017-07-16,361,OBSERVED_COMPLETE,0.1384615384615384,False,False,False,False,0.021371997041371254,4.755631318400539e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فولاژ,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,226,226,12,12,2017-07-26,2018-07-16,355,OBSERVED_COMPLETE,-0.189873417721519,False,False,False,False,0.019685683148579505,4.977179370475408e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فولاژ,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,224,224,16,16,2018-07-23,2019-07-15,357,OBSERVED_COMPLETE,3.953846153846154,False,False,False,False,0.03010049924052224,2.94017189025689e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فولاژ,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,226,226,11,11,2019-07-23,2020-07-15,358,OBSERVED_COMPLETE,6.293159609120521,False,False,False,False,0.029274401404006997,7.697186715544758e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فپنتا,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,122,122,79,79,2014-07-22,2015-07-13,356,UNAVAILABLE: usable_daily_return_count=122 < 126,,False,False,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=122 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=122 < 126
فپنتا,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,144,144,70,70,2015-07-21,2016-07-12,357,OBSERVED_COMPLETE,0.22834645669291342,False,False,False,False,0.018443820794256008,7.164401579966077e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فپنتا,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,162,162,59,59,2016-07-19,2017-07-11,357,OBSERVED_COMPLETE,-0.02991452991452992,False,False,False,False,0.01713756547131787,5.961990911419901e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
فپنتا,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,171,171,43,43,2017-07-29,2018-07-17,353,OBSERVED_COMPLETE,0.1116071428571428,False,False,False,False,0.012890417339338092,6.373031248678185e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
فپنتا,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,232,232,8,8,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,3.3232931726907626,False,False,False,False,0.06541951408442098,3.632453259139745e-11,3.3232931726907626,True,OBSERVED_COMPLETE
فپنتا,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,235,235,3,3,2019-07-20,2020-07-14,360,OBSERVED_COMPLETE,3.11437908496732,False,False,False,False,0.024903491927116786,7.438461770980487e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
لابسا,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,207,207,31,31,2014-07-20,2015-07-14,359,OBSERVED_COMPLETE,-0.1694915254237288,False,False,False,False,0.025115413580268628,1.6926249151415844e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
لابسا,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,225,225,18,18,2015-07-26,2016-07-12,352,OBSERVED_COMPLETE,0.0,False,False,False,False,0.02494425837009777,2.5705865001397956e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لابسا,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,219,219,18,18,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.435374149659864,False,False,False,False,0.029653084091549806,1.765535744618242e-11,0.435374149659864,True,OBSERVED_COMPLETE
لابسا,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,233,233,6,6,2017-07-19,2018-07-17,363,OBSERVED_COMPLETE,-0.4075829383886256,False,False,False,False,0.022494059585873694,2.5896583440212288e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لابسا,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,213,213,22,22,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,15.0,False,False,False,False,0.03277416887498238,2.778465274963487e-11,15.0,True,OBSERVED_COMPLETE
لابسا,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,237,237,1,1,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,0.7033685268979386,False,False,False,False,0.033510453497971805,1.6310933605320026e-12,0.7033685268979386,True,OBSERVED_COMPLETE
لبوتان,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,142,142,74,74,2014-07-22,2015-07-14,357,OBSERVED_COMPLETE,0.2804878048780488,False,False,False,False,0.021515477202498152,1.670515229636882e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لبوتان,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,149,149,75,75,2015-07-20,2016-07-13,359,OBSERVED_COMPLETE,0.07619047619047614,False,False,False,False,0.02627549075986026,2.6643633883326412e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لبوتان,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,224,224,14,14,2016-07-23,2017-07-19,361,OBSERVED_COMPLETE,0.21621621621621623,False,False,False,False,0.02612394444296218,1.559663489952162e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
لبوتان,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,233,233,6,6,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.25,False,False,False,False,0.027091462956907158,1.5244563722581628e-11,0.25,True,OBSERVED_COMPLETE
لبوتان,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,228,228,12,12,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,3.2530120481927707,False,False,False,False,0.030331942757906055,7.293222208015991e-12,3.2530120481927707,True,OBSERVED_COMPLETE
لبوتان,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,233,233,4,4,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,4.552097428958051,False,False,False,False,0.028973569221550456,1.461917181023954e-12,4.552097428958051,True,OBSERVED_COMPLETE
لخزر,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,178,178,44,44,2014-07-26,2015-07-15,354,OBSERVED_COMPLETE,-0.048387096774193505,False,False,False,False,0.017370200888749875,4.6340091615485105e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لخزر,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,219,219,17,17,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.38983050847457634,False,False,False,False,0.028931072353603367,3.2323539932559176e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
لخزر,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,231,231,8,8,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.22891566265060237,False,False,False,False,0.022525661614173267,1.3038547712387632e-11,0.22891566265060237,True,OBSERVED_COMPLETE
لخزر,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,232,232,7,7,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,-0.06999999999999995,False,False,False,False,0.019578161474131495,1.9513415019613473e-11,-0.06999999999999995,True,OBSERVED_COMPLETE
لخزر,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,238,238,5,5,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,2.389473684210526,False,False,False,False,0.029602333796621798,1.42870694838898e-11,2.389473684210526,True,OBSERVED_COMPLETE
لخزر,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,205,205,30,30,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,6.525806451612903,False,False,False,False,0.027786036186217007,4.099506558507088e-12,6.525806451612903,True,OBSERVED_COMPLETE
لسرما,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,209,209,27,27,2014-07-21,2015-07-13,357,OBSERVED_COMPLETE,0.42999999999999994,False,False,False,False,0.02347396991961216,4.410628754932362e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لسرما,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,227,227,16,16,,2016-07-13,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.02015843874411275,4.7081344628102e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لسرما,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,191,191,48,48,2016-07-20,2017-07-17,362,OBSERVED_COMPLETE,2.028368794326241,False,False,False,False,0.029152179773472075,2.467268534258733e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لسرما,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,208,208,28,28,,2018-07-17,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.027266666193248083,2.8983011841600144e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
لسرما,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,207,207,29,29,2018-07-17,2019-07-15,363,OBSERVED_COMPLETE,2.4081632653061225,False,False,False,False,0.0321820923211599,2.006612291183627e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
لسرما,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,228,228,8,8,2019-07-22,2020-07-18,362,OBSERVED_COMPLETE,4.8018433179723505,False,False,False,False,0.03146720892119834,3.4158209992396975e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
نوری,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,217,217,15,15,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,4.955773955773956,False,False,False,False,0.027287244854900486,1.3107903751164115e-13,4.955773955773956,True,OBSERVED_COMPLETE
های وب,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-08-27,2018-07-18,2018-07-18,215,31,31,181,181,,,,UNAVAILABLE: usable_daily_return_count=31 < 126; no valid adjusted_close in start-boundary month; no valid adjusted_close in end-boundary month,,True,True,False,True,,,,False,OBSERVED_INCOMPLETE: usable_daily_return_count=31 < 126; adjusted_close missing at window start t0; adjusted_close missing at window end T*; usable_amihud_day_count=31 < 126
