outer_archive,nested_archive,relative_path,filename,actual_file_type,extension,byte_size,sha256,parse_status,error_status,cell_count,payload_verdict,payload_verdict_reason,ticker_inferred,fiscal_year_inferred,fiscal_year_end_from_filename,scope_inferred,audited_marker,correction_marker,auditor_block_status,auditor_block_sheet,auditor_block_start,auditor_block_end,fye_content,fye_loc,opinion_category,opinion_evidence_kind,opinion_heading_location,opinion_paragraph_location,opinion_conflict,opinion_reject_reason,auditor_report_date,auditor_report_date_location,report_date_reject_reason,company_name
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فارس.zip,فارس.zip!فارس_۱۳۹۹_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۳_۳۱ (حسابرسی شده).xlsx,فارس_۱۳۹۹_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۳_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,295521,786a7103ed7cce6748eb80e197574cf4def26e71dd212b66cedccdbd0f9c96c7,OK,,2053,PAYLOAD_SUBSTANTIVE,,فارس,1399,1399/03/31,separate,audited,original,NOT_DETECTED,,,,1399/03/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فارس.zip,فارس.zip!فارس_۱۳۹۹_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۳_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,فارس_۱۳۹۹_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۳_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,304075,2910c491672f98165d88b6102b348ca041f1a0477447a871838849f596770ba5,OK,,2053,PAYLOAD_SUBSTANTIVE,,فارس,1399,1399/03/31,separate,audited,correction,NOT_DETECTED,,,,1399/03/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فارس.zip,فارس.zip!فارس_۱۴۰۰_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۳_۳۱ (حسابرسی شده).xlsx,فارس_۱۴۰۰_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۳_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,375202,ad6f73e7b1193d5f640fda646bec351b292e97e8deece67f4691689e76856624,OK,,2001,PAYLOAD_SUBSTANTIVE,,فارس,1400,1400/03/31,separate,audited,original,NOT_DETECTED,,,,1400/03/31,HTML_TABLE_2!R1C3,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فارس.zip,فارس.zip!فارس_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده).xlsx,فارس_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,411395,25e740a944b766b46e3c41873ec6f76111f68beb26c91cd2410f5bb1866e960c,OK,,2175,PAYLOAD_SUBSTANTIVE,,فارس,1401,1401/03/31,separate,audited,original,NOT_DETECTED,,,,1401/03/31,HTML_TABLE_2!R1C3,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فارس.zip,فارس.zip!فارس_۱۴۰۲_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۳_۳۱ (حسابرسی شده).xlsx,فارس_۱۴۰۲_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۳_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,444851,2e78e0b5f13e54e5894980eca4109588763c1ddf0b2c1ce66ffbf974ab3099c8,OK,,2333,PAYLOAD_SUBSTANTIVE,,فارس,1402,1402/03/31,separate,audited,original,NOT_DETECTED,,,,1402/03/31,HTML_TABLE_2!R1C3,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فارس.zip,فارس.zip!فارس_۱۴۰۳_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۳_۳۱ (حسابرسی شده).xlsx,فارس_۱۴۰۳_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۳_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,122998,6d977e4b9dddf43fd1ad6d502b332eaa9b8bfec2a15cde8b1ce7b6534652a615,OK,,341,PAYLOAD_NON_SUBSTANTIVE,NO_AUDITOR_BLOCK_NO_STATEMENT_GRID_NO_FISCAL_YEAR_END,فارس,1403,1403/03/31,separate,audited,original,NOT_DETECTED,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,115200,26f819cb2ddd80ff7a67bd136821832987cf934246b344f6be91944d2b5bdadf,OK,,600,PAYLOAD_SUBSTANTIVE,,فایرا,1392,1392/12/29,separate,audited,original,DETECTED,Sheet1,9,168,1392/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R39C14,Sheet1!R40C2,,,1393/04/11,Sheet1!R160C23,,آلومینیوم ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,95232,3b5d3677d62f86ef94c19d3f772bd6c62b7300a48f61de1a50dcceb8bb8d21ae,OK,,621,PAYLOAD_SUBSTANTIVE,,فایرا,1393,1393/12/29,separate,audited,original,DETECTED,Sheet1,9,119,1393/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R36C14,Sheet1!R37C2,,,1394/04/03,Sheet1!R111C23,,آلومینیوم ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,92160,374166d6e153ee9fc644ee1d3a7fe3f88685afc38d1d6109a40e6ec3279a0a75,OK,,666,PAYLOAD_SUBSTANTIVE,,فایرا,1394,1394/12/29,separate,audited,original,DETECTED,Sheet1,9,97,1394/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R36C14,Sheet1!R37C2,,,1395/05/27,Sheet1!R89C23,,آلومینیوم ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,فايرا_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,95744,ca7c3649ff4465b6b189a829f4e3c0d3209b51ef60b686f1c602741d2ed3365a,OK,,668,PAYLOAD_SUBSTANTIVE,,فایرا,1395,1395/12/30,separate,audited,original,DETECTED,Sheet1,11,111,1395/12/30,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R53C12,Sheet1!R54C2,,,1396/04/15,Sheet1!R102C20,,آلومینیوم ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,90112,8f9af56cc6fe897354a4cea58079d400e89347bf264d5d23e7fa37ac37425c50,OK,,671,PAYLOAD_SUBSTANTIVE,,فایرا,1396,1396/12/29,separate,audited,original,DETECTED,Sheet1,11,94,1396/12/29,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R41C12,Sheet1!R42C2,,,1397/04/21,Sheet1!R85C20,,آلومینیوم ایران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,114259,59ca1907c067f1702f27fb712ed1e1b48ab6b9e6cce268e17cd0975b3bbee051,OK,,495,PAYLOAD_SUBSTANTIVE,,فایرا,1397,1397/12/29,separate,audited,original,NOT_DETECTED,,,,1397/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,321503,f79aec5ab21dccd846071bb1c06edca9820c8817e7a2fc7fac4c519329ce9148,OK,,1504,PAYLOAD_SUBSTANTIVE,,فایرا,1398,1398/12/29,separate,audited,original,NOT_DETECTED,,,,1398/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,فايرا_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,502971,3f127f1bbde177c8de49b38aafa4d9a026579767002d72f5061125d83df528f5,OK,,2378,PAYLOAD_SUBSTANTIVE,,فایرا,1399,1399/12/30,consolidated,audited,original,NOT_DETECTED,,,,1399/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,594608,b0b026f24ebd4569ce58741e8b9e2121be2bc76d7a58a6b95545d854afab6fe3,OK,,2825,PAYLOAD_SUBSTANTIVE,,فایرا,1400,1400/12/29,consolidated,audited,original,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,76437,6202c7fc2267911d2f6e89b9208e1d5f45cae4e391b85ff117fcca472dc1a591,OK,,44,PAYLOAD_SUBSTANTIVE,,فایرا,1401,1401/12/29,consolidated,audited,original,NOT_DETECTED,,,,1401/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,فايرا_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,710288,f074566fe89be407910f87e088a43a7ffee450ef9ed842c9c0736dd30f4010fb,OK,,3289,PAYLOAD_SUBSTANTIVE,,فایرا,1401,1401/12/29,consolidated,audited,correction,NOT_DETECTED,,,,1401/12/29,HTML_TABLE_1!R1C3,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فايرا.zip,فايرا.zip!فايرا_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,فايرا_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,656172,57586c4de75329cf061142e6ebdd23e747ee7d4d690ec7fb9582a1a1eeb5bf1e,OK,,3012,PAYLOAD_SUBSTANTIVE,,فایرا,1402,1402/12/29,consolidated,audited,original,NOT_DETECTED,,,,1402/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فباهنر.zip,فباهنر.zip!فباهنر_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,فباهنر_۱۳۹۱_۱۲_۳۰_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۱_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,73728,0d631152c92616e7fda696959432c8eb2c639f61f1a67159dab556a0c84ec5ed,OK,,576,PAYLOAD_SUBSTANTIVE,,فباهنر,1391,1391/12/30,separate,audited,original,DETECTED,Sheet1,9,97,1391/12/30,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R40C14,Sheet1!R41C2,,,1392/04/05,Sheet1!R89C23,,صنایع مس شهید باهنر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فباهنر.zip,فباهنر.zip!فباهنر_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,فباهنر_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,84992,45c7c076fee1ab83143d3ff6a4c719b7ee64f923f6a87b8746c5fc96943c0e74,OK,,682,PAYLOAD_SUBSTANTIVE,,فباهنر,1392,1392/12/29,separate,audited,original,DETECTED,Sheet1,9,88,1392/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R32C14,Sheet1!R34C2,,,1393/03/12,Sheet1!R79C23,,صنایع مس شهید باهنر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فباهنر.zip,فباهنر.zip!فباهنر_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,فباهنر_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,85504,934b99d37230636ac7e1ec28b2485eceb86ec0dd859755ba56027cfd4667bdad,OK,,677,PAYLOAD_SUBSTANTIVE,,فباهنر,1393,1393/12/29,separate,audited,original,DETECTED,Sheet1,9,86,1393/12/29,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R32C14,Sheet1!R34C2,,,1394/02/19,Sheet1!R77C23,,صنایع مس شهید باهنر
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,فباهنر.zip,فباهنر.zip!فباهنر_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,فباهنر_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,87040,7f9be31341cda455e257acb2eb6e10d5cabadf3e02d9a3efb654edb3f7b98723,OK,,718,PAYLOAD_SUBSTANTIVE,,فباهنر,1394,1394/12/29,separate,audited,original,DETECTED,Sheet1,9,70,1394/12/29,Sheet1!R6C4,مقبول,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,Sheet1!R28C14,Sheet1!R29C2,,,1395/02/20,Sheet1!R61C23,,صنایع مس شهید باهنر
