row_key,ticker,fiscal_year,missing_field,coverage_status,source_file_type,source_relative_path,reason,required_next_document
تکمبا|1396,تکمبا,1396,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1396,تکمبا,1396,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1396,تکمبا,1396,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1397,تکمبا,1397,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1397,تکمبا,1397,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1397,تکمبا,1397,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1398,تکمبا,1398,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1398,تکمبا,1398,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1398,تکمبا,1398,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1399,تکمبا,1399,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1399,تکمبا,1399,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1399,تکمبا,1399,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1400,تکمبا,1400,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1400,تکمبا,1400,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1400,تکمبا,1400,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1401,تکمبا,1401,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1401,تکمبا,1401,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1401,تکمبا,1401,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1402,تکمبا,1402,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1402,تکمبا,1402,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تکمبا|1402,تکمبا,1402,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
تپمپی|1398,تپمپی,1398,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۳۹۸_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1398,تپمپی,1398,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۳۹۸_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1399,تپمپی,1399,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۳۹۹_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1399,تپمپی,1399,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۳۹۹_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1400,تپمپی,1400,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۴۰۰_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1400,تپمپی,1400,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۴۰۰_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1401,تپمپی,1401,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1401,تپمپی,1401,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۴۰۱_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1402,تپمپی,1402,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۴۰۲_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
تپمپی|1402,تپمپی,1402,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,تپمپي.zip!تپمپي_۱۴۰۲_۰۳_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۳_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1398,ومعادن,1398,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1398,ومعادن,1398,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1399,ومعادن,1399,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1399,ومعادن,1399,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1400,ومعادن,1400,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1400,ومعادن,1400,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1401,ومعادن,1401,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1401,ومعادن,1401,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1402,ومعادن,1402,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
ومعادن|1402,ومعادن,1402,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,ومعادن.zip!ومعادن_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1398,وملی,1398,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1398,وملی,1398,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1399,وملی,1399,auditor_opinion_type,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1399,وملی,1399,auditor_report_date,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1400,وملی,1400,auditor_opinion_type,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1400,وملی,1400,auditor_report_date,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1401,وملی,1401,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1401,وملی,1401,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1402,وملی,1402,auditor_opinion_type,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وملی|1402,وملی,1402,auditor_report_date,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وملي.zip!وملي_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1392,وکغدیر,1392,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1392,وکغدیر,1392,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1392,وکغدیر,1392,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1393,وکغدیر,1393,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1393,وکغدیر,1393,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1393,وکغدیر,1393,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1394,وکغدیر,1394,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1394,وکغدیر,1394,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1394,وکغدیر,1394,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1395,وکغدیر,1395,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1395,وکغدیر,1395,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1395,وکغدیر,1395,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1396,وکغدیر,1396,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1396,وکغدیر,1396,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1396,وکغدیر,1396,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1397,وکغدیر,1397,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1397,وکغدیر,1397,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1397,وکغدیر,1397,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1398,وکغدیر,1398,fiscal_year_end,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1398,وکغدیر,1398,auditor_opinion_type,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1398,وکغدیر,1398,auditor_report_date,NO_ARCHIVE_MATCH,,,NO_ARCHIVE_MATCH,CODAL separate audited financial statements + auditor report
وکغدیر|1399,وکغدیر,1399,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1399,وکغدیر,1399,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1400,وکغدیر,1400,auditor_opinion_type,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1400,وکغدیر,1400,auditor_report_date,MATCHED_SEPARATE_CORRECTION_SELECTED,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1401,وکغدیر,1401,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1401,وکغدیر,1401,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1402,وکغدیر,1402,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
وکغدیر|1402,وکغدیر,1402,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,وكغدير.zip!وكغدير_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1397,زمگسا,1397,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1397,زمگسا,1397,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1398,زمگسا,1398,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1398,زمگسا,1398,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1399,زمگسا,1399,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1399,زمگسا,1399,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1400,زمگسا,1400,auditor_opinion_type,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
زمگسا|1400,زمگسا,1400,auditor_report_date,MATCHED_SEPARATE_VALID,HTML_MISLABELED_XLSX,زمگسا.zip!زمگسا_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,AUDITOR_REPORT_ABSENT_FROM_PAYLOAD,CODAL auditor report (گزارش حسابرس مستقل) for this ticker|fiscal_year
