row_key,ticker,fiscal_year,company_name,eligible_listing,eligible_statement_type,statement_scope_canonical,statement_scope_display_fa,statement_scope_display_en,eligible_annual_period,eligible_source_quality,eligible_accounting_quality,eligible_company_main,eligible_company_expanded,eligible_target,predictor_eligible_main,predictor_eligible_expanded,model_exclusion_reason_main,model_exclusion_reason_expanded
سهگمت|1398,سهگمت,1398,سیمان هگمتان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سهگمت|1399,سهگمت,1399,سیمان هگمتان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سهگمت|1400,سهگمت,1400,سیمان هگمتان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سهگمت|1401,سهگمت,1401,سیمان هگمتان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سهگمت|1402,سهگمت,1402,سیمان هگمتان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1393,سخاش,1393,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1394,سخاش,1394,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1395,سخاش,1395,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1396,سخاش,1396,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1397,سخاش,1397,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1398,سخاش,1398,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1399,سخاش,1399,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1400,سخاش,1400,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1401,سخاش,1401,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخاش|1402,سخاش,1402,شرکت سیمان خاش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1392,سخوز,1392,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1393,سخوز,1393,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1394,سخوز,1394,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1395,سخوز,1395,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1396,سخوز,1396,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1397,سخوز,1397,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1398,سخوز,1398,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1399,سخوز,1399,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1400,سخوز,1400,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1401,سخوز,1401,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخوز|1402,سخوز,1402,سیمان خوزستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1392,سخزر,1392,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1393,سخزر,1393,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1394,سخزر,1394,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1395,سخزر,1395,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1396,سخزر,1396,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1397,سخزر,1397,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1398,سخزر,1398,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1399,سخزر,1399,سیمان خزر,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1400,سخزر,1400,سیمان خزر,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1401,سخزر,1401,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سخزر|1402,سخزر,1402,سیمان خزر,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1392,سمازن,1392,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1393,سمازن,1393,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1394,سمازن,1394,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1395,سمازن,1395,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1396,سمازن,1396,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1397,سمازن,1397,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1398,سمازن,1398,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1399,سمازن,1399,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1400,سمازن,1400,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1401,سمازن,1401,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سمازن|1402,سمازن,1402,سیمان مازندران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1392,سقاین,1392,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1393,سقاین,1393,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1394,سقاین,1394,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1395,سقاین,1395,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1396,سقاین,1396,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1397,سقاین,1397,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سقاین|1398,سقاین,1398,سیمان قاین,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
